mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
KEPLER,5942949,5942949,1,1.9118876834021896,0.5445765110034971,0.38118832258938173,-1.2383997713129722,0.0,-0.18506147015194088,0.0,0.0,-0.627726393543762,-1.5890110402716975,-1.6412123951042603,0.8181355873453597,-1.0087913156120336,0.0,0.0,0.0,-0.50178472790838,0.0,-0.18747516443092982,0.0,0.0,-0.025989278021455495,-0.025989278016722735
KEPLER,12120307,12120307,1,-0.5115308977459686,-0.1903415689514218,-0.5157293125190994,-1.143409026582831,0.0,-0.2769132866022897,0.0,0.0,-0.021105555105300912,0.4952556454496617,1.501750662096143,-0.07221642952154975,0.28441136144972495,0.0,0.0,0.0,-0.5048589748565065,0.0,-0.18747516443092982,0.0,0.0,-0.44441450599663324,-0.4444145059937766
KEPLER,7446631,7446631,1,0.5318406198171124,0.7403345361519511,-0.5362355338302299,-0.1935015792814167,0.0,-0.31322679543149734,0.0,0.0,-0.5599592925641295,-0.7951506408572385,0.8127468260641451,0.21874828187286838,-0.0388893078157146,0.0,0.0,0.0,-0.50178472790838,0.0,-0.18747516443092982,0.0,0.0,-0.15083947172922857,-0.15083947173447718
KEPLER,11701407,11701407,1,0.020531612609423718,-0.6507267076138099,0.4151613161048368,-0.7289039586694864,0.0,-0.10175400872022917,0.0,0.0,-0.5709179550680192,-0.8656478964036963,-0.8337551775194834,0.3351341664306315,-0.6055345668508401,0.0,0.0,0.0,-0.37266635608706095,0.0,-0.18747516443092982,0.0,0.0,-0.6675196451492373,-0.667519645150255
KEPLER,5906426,5906426,1,-0.22151836542201073,-0.14883143349825562,-0.4026390323032374,1.2083315323421853,0.0,-0.27050502033831186,0.0,0.0,-0.5432269545674879,-0.6970675027056452,-0.7429409183290194,0.5795445240019381,-0.6959197001938663,0.0,0.0,0.0,-0.5140817157008866,0.0,-0.18747516443092982,0.0,0.0,-0.17668733730924263,-0.17668733731484038
KEPLER,10813132,10813132,1,-0.6707389887910815,-0.806861421647878,-0.5526099045786701,-1.0772033560133383,0.0,-0.3474042155060458,0.0,0.0,0.004457110115549482,0.528971724189272,-0.016426844805308084,0.03835016080832831,-0.28571024886782426,0.0,0.0,0.0,-0.544824185182153,0.0,-0.18747516443092982,0.0,0.0,-0.7793510224129152,-0.779351022413889
KEPLER,5857540,5857540,1,-0.23505909358713067,-0.0877926661387136,0.5942081738214249,1.3695279476418194,0.0,0.09903833421774265,0.0,0.0,-0.5468496529158812,-0.7185231891763062,-1.1555535307378664,0.3293148722027464,-0.5707710540265992,0.0,0.0,0.0,-0.16361756361444904,0.0,-0.18747516443092982,0.0,0.0,-0.6259205364883632,-0.625920536482032
KEPLER,12208631,12208631,1,1.718401061972995,1.4568560788037621,0.3238015092186804,1.3062007844883918,0.0,0.1268074880283133,0.0,0.0,-0.6092053482376012,-1.2242643702704596,-0.30861185263549634,-0.3166267870928564,0.058448528092159786,0.0,0.0,0.0,-0.3788148499833142,0.0,-0.18747516443092982,0.0,0.0,-0.46262882856717163,-0.4626288285645657
KEPLER,7289317,7289317,1,-0.07752265903197618,0.14504145726677276,-0.3037806818033092,0.23539602571225218,0.0,-0.20428626894387433,0.0,0.0,-0.5152416098261495,-0.5622031877472043,-0.23556560067794927,-0.13622866602831635,-0.0388893078157146,0.0,0.0,0.0,-0.32040415796890787,0.0,-0.18747516443092982,0.0,0.0,-0.34323514059738186,-0.3432351405929199
KEPLER,6500206,6500206,0,-0.24749942083631613,-0.9832794973238341,-0.10162606723611867,-1.1693155933274149,0.0,-0.17224493762398527,0.0,0.0,-0.5052565475033904,-0.5223569128731195,-0.7389924722772601,-0.11295148911676581,-0.2022778180896466,0.0,0.0,0.0,-0.4648937645308603,0.0,5.331882950303467,0.0,0.0,-0.2402198738794555,-0.24021987388757735
KEPLER,7879433,7879433,1,-0.8369889682075006,-0.980496431424133,-0.6719744763897288,-0.2913708314276231,0.0,-0.4841138958042394,0.0,0.0,-0.08117442209459762,0.4124979976342548,-2.760596850778022,1.4175228928178512,-1.4572406310447403,0.0,0.0,0.0,-0.39726033167207403,0.0,-0.18747516443092982,0.0,0.0,-0.6236689278992891,-0.6236689279032734
KEPLER,9205907,9205907,1,-0.3139770887172604,-1.1588956726558086,0.3888398977054752,1.4789112294522848,0.0,0.09903833421774265,0.0,0.0,-0.4420178194592495,-0.29860475396479713,0.6804738833302085,0.6493760547366001,-0.4873386232484212,0.0,0.0,0.0,-0.36651786219080756,0.0,-0.18747516443092982,0.0,0.0,-0.5838411662821669,-0.58384116629135
KEPLER,8463346,8463346,1,-0.07923711656934443,0.050228534243063915,0.7640731413987008,1.2889297399920023,0.0,-0.014174369779198876,0.0,0.0,-0.6018467422174272,-1.135376526320578,-1.9452427410897264,1.1265581814234382,-1.1200345566496044,0.0,0.0,0.0,-0.3327011457614145,0.0,-0.18747516443092982,0.0,0.0,-0.7043333899303654,-0.704333389935921
KEPLER,10068659,10068659,1,-0.34082797253540686,-0.4563838007194412,-0.4344695847861863,-1.0973529079257927,0.0,-0.26409675407433403,0.0,0.0,-0.4212778714146978,-0.23730279262005127,-0.17239046384980045,-0.22933737367452892,0.04454312296246345,0.0,0.0,0.0,-0.47719075232336683,0.0,-0.18747516443092982,0.0,0.0,-0.39323520903597864,-0.39323520902585496
KEPLER,2443393,2443393,1,2.7191241944396887,2.9899008540627388,-0.5934693156986094,-0.4813523208879059,0.0,-0.2235110677358078,0.0,0.0,-0.5823294548654582,-0.9514706422863405,1.4543693094750314,-1.3408225712011945,1.678428225701782,0.0,0.0,0.0,-0.3357753927095411,0.0,-0.18747516443092982,0.0,0.0,3.1212364172766502,3.1212364172757066
KEPLER,9019191,9019191,1,-0.19545532719502173,-0.5002524665960827,0.0035065748590060292,2.1121828609865614,0.0,2.869545449010822,0.0,0.0,-0.5843672226864294,-0.966796132622527,-1.4260220852833785,1.1847511237023198,-1.102652800237484,0.0,0.0,0.0,-0.5294529504415197,0.0,-0.18747516443092982,0.0,0.0,-0.1719759882447082,-0.17197598824096907
KEPLER,3002478,3002478,1,-0.5925600583501489,-1.1318669140027808,-0.38611163005247534,-1.2326427564808424,0.0,-0.26196066531967477,0.0,0.0,-0.12211091343144213,0.35732623242398354,0.6804738833302085,0.40496569716529346,-0.2057541693720707,0.0,0.0,0.0,-0.45259677673835363,0.0,-0.18747516443092982,0.0,0.0,-0.6244274406296162,-0.6244274406304341
KEPLER,9395024,9395024,1,-0.6902438396016787,-0.4144019591815798,-0.5305733682443208,-1.0311472373563,0.0,-0.2683689315836526,0.0,0.0,0.44013187023920075,0.9734109439386793,0.03885139991932213,-0.8229053849191352,0.5659958153260755,0.0,0.0,0.0,-0.4402997889458471,0.0,-0.18747516443092982,0.0,0.0,-0.8220191721265845,-0.8220191721380672
KEPLER,9011825,9011825,1,0.9304818215462857,1.8488438351853649,-0.5152702180121338,1.1507613840208875,0.0,-0.06757658864568075,0.0,0.0,-0.5362306183821532,-0.663351423966035,-0.028272182960585986,-2.004222113180458,1.9773944359902533,0.0,0.0,0.0,-0.2927359354357681,0.0,-0.18747516443092982,0.0,0.0,0.9018899400991048,0.9018899400935233
KEPLER,4172746,4172746,1,-0.034858916693603616,-0.4544969763806609,0.3492047386041109,-0.9966051483635214,0.0,-0.1829253813972816,0.0,0.0,-0.5960957085893528,-1.074074564975832,-1.6392381720783806,0.9287021776752378,-0.9635987489405206,0.0,0.0,0.0,-0.3757406030351875,0.0,-0.18747516443092982,0.0,0.0,-0.3199082307535285,-0.3199082307680392
KEPLER,5174858,5174858,1,-0.5132063382320311,-1.1482351151417,-0.05525752203259208,1.323471828984781,0.0,-0.11670663000284406,0.0,0.0,-0.45714258506379163,-0.3476463230405938,-0.790322270950131,0.864689941168466,-0.6715852412168978,0.0,0.0,0.0,-0.45259677673835363,0.0,-0.18747516443092982,0.0,0.0,-0.7038325377973526,-0.7038325377985553
KEPLER,1996180,1996180,1,-0.7563628479807804,-0.34091015118608803,-0.6063239618936465,1.1162192950281087,0.0,-0.25555239905569693,0.0,0.0,1.9641104979495598,1.8714846776392062,0.9588393299792392,-0.9334719752490133,0.847580269202426,0.0,0.0,0.0,-0.2527707251101217,0.0,-0.18747516443092982,0.0,0.0,-0.6862058817295482,-0.6862058817221333
KEPLER,4172013,4172013,1,-0.10512139638162248,0.9356208552157098,-0.08647594850625356,2.117939875818691,0.0,5.46916546343116,0.0,0.0,-0.38539051590092643,-0.1422847525356952,0.9469939918239613,-0.63086867539882,0.7815295948363687,0.0,0.0,0.0,-0.5847893955077994,0.0,-0.18747516443092982,0.0,0.0,-0.08910332480941828,-0.08910332480806371
KEPLER,12254378,12254378,1,-0.8052000903783786,-0.9657320309731774,-0.31984898954710556,-0.9160069407137044,0.0,-0.20215018018921505,0.0,0.0,2.382713292106407,2.049260365538969,1.0239886898332677,0.11400098577087536,0.10711744604609698,0.0,0.0,0.0,-0.23125099647323522,0.0,-0.18747516443092982,0.0,0.0,-0.8000590321034845,-0.8000590320977924
KEPLER,7604328,7604328,1,-0.6910432490967309,-0.6115751025841191,-0.37861308643870367,0.8139760163412952,0.0,-0.2534163103010377,0.0,0.0,-0.003331691333496275,0.51977642998756,-0.35994165130836725,-0.014023487242663023,-0.3830480847756987,0.0,0.0,0.0,-0.4003345786202007,0.0,-0.18747516443092982,0.0,0.0,-0.7702650082177054,-0.7702650082240943
KEPLER,11236244,11236244,1,-0.3484075261892285,-0.09741547026649301,-0.3267354071515897,1.4386121256273765,0.0,-0.27904937535694896,0.0,0.0,-0.5858842276198192,-0.9790565248914761,-2.120948590393015,1.1672932410186543,-1.3112338771829286,0.0,0.0,0.0,-0.49256198706400006,0.0,-0.18747516443092982,0.0,0.0,-0.5922866462494905,-0.5922866462477778
